Sample,TE,All_reads,HQ_reads
SRR11846565,TAKR1A2,0.00,0.00
SRR11846565,TARTC,0.27,0.01
SRR11846565,TARTVIR,0.46,0.00
SRR11846565,TARTYAK,0.18,0.00
SRR11846565,TC1,20.39,17.56
SRR11846565,TC1-2,14.68,12.42
SRR11846565,TC3,4.31,3.35
SRR11846565,Tinker,27.98,26.25
SRR11846565,TIRANT,6.88,4.98
SRR11846565,TRANSIB1,3.69,3.24
SRR11846565,TRANSIB2,16.46,13.92
SRR11846565,TRANSIB3,6.56,5.19
SRR11846565,TRANSIB4,2.70,1.99
SRR11846565,TV1,0.00,0.00
SRR11846565,U73803,0.00,0.00
SRR11846565,VEGE,0.00,0.00
SRR11846565,VIRUVIR,0.00,0.00
SRR11846565,WORF,0.00,0.00
SRR11846565,YAKHETA,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR23876562,1360,89.31,40.74
SRR23876562,412,0.65,0.23
SRR23876562,ACCORD,8.65,4.55
SRR23876562,AF009439,0.00,0.00
SRR23876562,AF056940,0.01,0.00
SRR23876562,AF222049,29.26,18.04
SRR23876562,AF418572,0.00,0.00
SRR23876562,AF541951,2.67,1.01
SRR23876562,AY561850,2.66,1.12
SRR23876562,BAGGINS,20.51,8.20
SRR23876562,Beagle,20.44,10.57
SRR23876562,Beagle2,10.45,4.63
SRR23876562,BLOOD,4.10,2.22
SRR23876562,BS,9.83,4.71
SRR23876562,BS3,7.31,2.26
SRR23876562,BS4,1.08,0.53
SRR23876562,BUT1,0.00,0.00
SRR23876562,BUT2,0.00,0.00
SRR23876562,BUT3,0.02,0.00
SRR23876562,BUT4,0.00,0.00
SRR23876562,BUT5,0.00,0.00
SRR23876562,BUT6,0.28,0.00
SRR23876562,CIRC,22.32,10.95
SRR23876562,DBU133521,0.00,0.00
SRR23876562,DDBARI1,1.70,0.43
SRR23876562,DFU309320,0.12,0.00
SRR23876562,DH14600,0.00,0.00
SRR23876562,DHMINOS,0.09,0.00
SRR23876562,DHUHUH3,0.00,0.00
SRR23876562,DIVER2,12.61,3.83
SRR23876562,DK29466,0.00,0.00
SRR23876562,DM06920,7.15,2.76
SRR23876562,DM14101,3.05,1.13
SRR23876562,DM23420,8.73,3.91
SRR23876562,DM33463,31.59,7.44
SRR23876562,DM88,21.90,10.88
SRR23876562,DM_ROO,126.22,75.38
SRR23876562,DMAURA,4.19,0.79
SRR23876562,DMBARI1,52.06,33.40
SRR23876562,DMBLPP,22.81,12.77
SRR23876562,DMCOPIA,66.71,40.05
SRR23876562,DMCR1A,76.83,32.51
SRR23876562,DMDM11,13.71,6.15
SRR23876562,DME010298,14.20,6.00
