Sample,TE,All_reads,HQ_reads
SRR23876586,family-1124_gypsy-frag,2.95,1.37
SRR23876586,family-113_micropia-like,1.32,0.68
SRR23876586,family-117_gypsy,27.09,7.01
SRR23876586,family-1205_Tc3,2.43,0.15
SRR23876586,family-134_gypsy,15.80,4.42
SRR23876586,family-139_FW2-like,41.66,2.27
SRR23876586,family-1439_Tc3,2.23,0.44
SRR23876586,family-149_HMS-beagle,3.71,1.76
SRR23876586,family-15_G-like,11.26,0.29
SRR23876586,family-2202_Pao,4.30,1.27
SRR23876586,family-2226_Tc1-like,3.63,0.74
SRR23876586,family-2266_Blastopia-like,0.91,0.37
SRR23876586,family-252_hAT_BEDzf,13.48,6.79
SRR23876586,family-325_gypsy,4.66,2.25
SRR23876586,family-358_hAT,2.11,1.00
SRR23876586,family-3655_gypsy,5.41,3.14
SRR23876586,family-3830_accord-like,1.40,0.62
SRR23876586,family-4408_gypsy,4.23,0.51
SRR23876586,family-447_HETA-like,9.03,2.09
SRR23876586,family-4955_hAT,12.35,4.52
SRR23876586,family-49_Tc3,2.67,1.60
SRR23876586,family-5171_Pao,2.81,1.17
SRR23876586,family-53_gypsy_truncated,28.07,5.21
SRR23876586,family-58_micropia-like,2.12,1.15
SRR23876586,family-6086_diver,5.27,1.30
SRR23876586,family-63_micropia-like,14.07,7.53
SRR23876586,family-70_diver-like,14.83,0.84
SRR23876586,family-70_Diver2-like,3.64,1.01
SRR23876586,family-7121_ninja-like,6.15,1.43
SRR23876586,family-732_gypsy,5.30,2.74
SRR23876586,family-92_copia-like,1.58,0.84
SRR23876586,family-966_Pao,2.90,0.35
SRR23876586,family-999_gypsy,1.74,0.80
SRR23876586,FB,111.77,30.05
SRR23876586,flea,20.82,11.17
SRR23876586,frogger,2.46,0.95
SRR23876586,Fw2,3.28,1.45
SRR23876586,Fw3,2.11,0.82
SRR23876586,G-element,8.15,2.23
SRR23876586,G2,28.81,11.36
SRR23876586,G3,1.95,0.84
SRR23876586,G4,10.67,4.99
SRR23876586,G5,6.95,2.45
SRR23876586,G5A,6.50,2.18
SRR23876586,G6,15.04,6.96
SRR23876586,GATE,35.42,14.23
SRR23876586,Gedeo_Dmel,2.85,1.01
SRR23876586,gtwin,2.69,1.01
SRR23876586,gypsy,11.93,5.04
SRR23876586,gypsy10,2.13,0.53
SRR23876586,gypsy11,1.82,0.55
SRR23876586,gypsy12,18.78,6.37
SRR23876586,gypsy12A,4.43,0.88
SRR23876586,gypsy2,8.78,3.37
SRR23876586,gypsy2S,15.02,6.70
SRR23876586,gypsy3,4.34,1.55
SRR23876586,gypsy4,23.83,11.96
SRR23876586,gypsy5,2.20,0.94
SRR23876586,gypsy6,6.80,1.31
SRR23876586,gypsy7,7.72,3.45
SRR23876586,gypsy8,3.36,0.70
SRR23876586,gypsy9,1.90,0.73
SRR23876586,HB,11.92,4.46
SRR23876586,Helena,4.90,1.87
SRR23876586,HeT-A,8.16,1.75
SRR23876586,HMS-Beagle,28.60,14.23
SRR23876586,hobo,1.35,0.36
SRR23876586,hopper,16.23,2.47
SRR23876586,hopper2,5.97,2.56
SRR23876586,I-element,10.09,3.60
SRR23876586,Idefix,47.33,21.07
SRR23876586,invader1,19.95,6.36
SRR23876586,invader2,38.22,20.68
SRR23876586,invader3,14.97,7.41
SRR23876586,invader4,20.25,7.09
SRR23876586,invader5,0.92,0.34
SRR23876586,Ivk,27.80,14.01
SRR23876586,jockey,38.21,20.70
SRR23876586,jockey2,2.96,0.96
SRR23876586,Juan,21.92,13.96
SRR23876586,looper1,2.88,1.35
SRR23876586,M4DM,14.61,1.88
SRR23876586,mariner2,8.54,3.07
SRR23876586,Max-element,24.73,10.59
SRR23876586,McClintock,10.80,0.36
SRR23876586,mdg1,43.91,23.08
SRR23876586,mdg3,23.88,12.65
SRR23876586,micropia,20.85,9.16
SRR23876586,Minos_DM,1.08,0.56
SRR23876586,ninja-aurora,12.33,5.03
SRR23876586,NOF,1.00,0.37
SRR23876586,Nomad,39.21,17.97
SRR23876586,P-element,0.00,0.00
SRR23876586,Phanio_Dmel,6.43,1.96
SRR23876586,Phidippo_Dmel,6.63,2.67
SRR23876586,Pifo_A,0.96,0.48
SRR23876586,pogo,25.73,15.03
SRR23876586,Quasimodo,71.09,36.02
SRR23876586,Quasimodo2,8.47,0.08
SRR23876586,R1,95.69,13.53
SRR23876586,R1-2,1.18,0.40
SRR23876586,R1A1-element,54.34,5.32
SRR23876586,R2-element,33.45,16.46
SRR23876586,rnd-1_family-13_jockey,5.87,0.07
SRR23876586,rnd-1_family-1_copia,15.47,3.67
SRR23876586,rnd-1_family-85_gypsy,14.28,4.68
SRR23876586,rnd-5_family-560_Pao,17.23,6.55
SRR23876586,roo,139.81,72.56
SRR23876586,rooA,10.70,4.09
SRR23876586,rover,12.29,5.81
SRR23876586,Rt1a,17.81,6.76
SRR23876586,Rt1b,53.92,23.50
SRR23876586,S-element,31.73,7.43
SRR23876586,S2,5.65,1.97
SRR23876586,springer,10.49,4.76
SRR23876586,Stalker,34.28,1.27
SRR23876586,Stalker2,14.09,5.78
SRR23876586,Stalker4,41.01,0.69
SRR23876586,Tabor,23.06,12.13
SRR23876586,TAHRE,9.60,4.36
SRR23876586,TART-A,7.66,1.93
SRR23876586,TART-B,7.35,2.42
SRR23876586,TART-C,3.35,1.07
SRR23876586,Tc1-2,14.43,7.19
SRR23876586,Tc1_DM,19.99,9.18
SRR23876586,Tc3,1.98,0.14
SRR23876586,Tirant,0.15,0.01
SRR23876586,Tom,3.83,1.33
SRR23876586,transib1,3.60,1.91
SRR23876586,Transib2,16.78,8.04
SRR23876586,transib3,5.78,2.68
SRR23876586,transib4,2.90,1.26
SRR23876586,Transib5,5.56,2.70
SRR23876586,Transpac,27.15,15.31
SRR23876586,X-element,11.28,1.49
SRR23876586,ZAM,6.22,2.90
Sample,TE,All_reads,HQ_reads
SRR9951090,1360,100.36,77.83
SRR9951090,6,37.81,32.14
SRR9951090,1731,16.55,14.88
SRR9951090,297,39.37,31.14
SRR9951090,412,18.04,11.15
SRR9951090,accord,12.90,10.76
SRR9951090,accord2,9.35,6.86
SRR9951090,Baggins1,40.72,34.16
SRR9951090,Bari1,53.88,52.73
SRR9951090,Bari2,3.89,2.54
SRR9951090,BEL,13.96,12.46
SRR9951090,Bica,14.15,13.22
SRR9951090,blood,25.81,23.38
SRR9951090,BS,15.50,13.19
SRR9951090,BS2,8.01,0.99
SRR9951090,BS3,14.94,10.58
SRR9951090,BS4,1.76,1.56
SRR9951090,Burdock,14.57,12.63
SRR9951090,Chimpo,7.55,6.77
SRR9951090,Chouto,9.21,6.84
SRR9951090,Circe,38.18,33.94
SRR9951090,copia,44.27,39.33
SRR9951090,copia2,8.29,0.08
SRR9951090,diver,14.02,11.79
SRR9951090,diver2,13.16,9.61
SRR9951090,Dm88,8.71,0.06
SRR9951090,dmel_Antennapedia,1.01,0.98
SRR9951090,dmel_Osi6,0.98,0.96
SRR9951090,dmel_wingless,0.99,0.98
SRR9951090,DMRT1A,107.71,88.20
SRR9951090,DMRT1C,5.33,3.62
SRR9951090,DNAREP1,222.77,52.43
SRR9951090,DNAREP1-like,8.79,1.19
SRR9951090,Doc,83.55,81.33
SRR9951090,Doc2,23.06,21.83
SRR9951090,Doc3,32.94,28.36
SRR9951090,Doc4,6.89,4.93
SRR9951090,Doc5,15.88,13.06
SRR9951090,F-element,92.03,38.19
SRR9951090,family-0_Copia-like,6.14,2.04
SRR9951090,family-0_MULE-NOF,2740.05,1681.02
SRR9951090,family-100_HMS-beagle,3.81,3.40
SRR9951090,family-105_gypsy,1.31,1.10
SRR9951090,family-110_gypsy_SAP,22.69,20.88
SRR9951090,family-1124_gypsy-frag,4.10,3.39
SRR9951090,family-113_micropia-like,1.69,1.40
SRR9951090,family-117_gypsy,17.59,8.24
SRR9951090,family-1205_Tc3,2.70,0.40
SRR9951090,family-134_gypsy,12.19,6.79
SRR9951090,family-139_FW2-like,38.73,7.09
SRR9951090,family-1439_Tc3,4.48,2.02
SRR9951090,family-149_HMS-beagle,4.70,4.00
SRR9951090,family-15_G-like,10.06,0.91
SRR9951090,family-2202_Pao,6.27,3.65
SRR9951090,family-2226_Tc1-like,4.82,1.61
SRR9951090,family-2266_Blastopia-like,1.22,0.88
SRR9951090,family-252_hAT_BEDzf,22.94,18.92
SRR9951090,family-325_gypsy,9.92,8.04
SRR9951090,family-358_hAT,2.63,2.09
SRR9951090,family-3655_gypsy,2.27,1.96
SRR9951090,family-3830_accord-like,2.17,1.73
SRR9951090,family-4408_gypsy,4.29,1.48
SRR9951090,family-447_HETA-like,5.30,2.03
SRR9951090,family-4955_hAT,7.42,5.07
SRR9951090,family-49_Tc3,5.10,4.91
SRR9951090,family-5171_Pao,4.47,3.71
SRR9951090,family-53_gypsy_truncated,19.14,6.53
SRR9951090,family-58_micropia-like,1.79,1.61
SRR9951090,family-6086_diver,7.40,3.89
SRR9951090,family-63_micropia-like,10.66,9.56
SRR9951090,family-70_diver-like,14.87,2.22
SRR9951090,family-70_Diver2-like,5.00,2.77
SRR9951090,family-7121_ninja-like,3.99,1.97
SRR9951090,family-732_gypsy,6.45,5.81
SRR9951090,family-92_copia-like,1.86,1.70
SRR9951090,family-966_Pao,1.98,0.63
SRR9951090,family-999_gypsy,3.84,3.25
SRR9951090,FB,84.24,47.70
SRR9951090,flea,16.44,15.56
SRR9951090,frogger,3.82,3.05
SRR9951090,Fw2,4.33,3.68
SRR9951090,Fw3,3.61,2.85
SRR9951090,G-element,10.18,6.17
SRR9951090,G2,16.02,12.83
SRR9951090,G3,2.90,2.45
SRR9951090,G4,12.56,10.61
SRR9951090,G5,8.16,6.68
SRR9951090,G5A,10.65,7.64
SRR9951090,G6,19.91,19.30
SRR9951090,GATE,24.45,20.67
SRR9951090,Gedeo_Dmel,2.65,1.67
SRR9951090,gtwin,4.23,3.21
SRR9951090,gypsy,10.29,7.23
SRR9951090,gypsy10,2.32,1.13
SRR9951090,gypsy11,2.59,1.34
SRR9951090,gypsy12,6.44,2.93
SRR9951090,gypsy12A,6.76,2.44
SRR9951090,gypsy2,11.45,8.58
SRR9951090,gypsy2S,15.97,12.70
SRR9951090,gypsy3,7.25,5.25
SRR9951090,gypsy4,23.97,21.78
SRR9951090,gypsy5,4.32,2.80
SRR9951090,gypsy6,12.06,4.38
SRR9951090,gypsy7,9.76,8.14
SRR9951090,gypsy8,5.01,2.63
SRR9951090,gypsy9,2.78,1.76
SRR9951090,HB,19.04,11.59
SRR9951090,Helena,6.79,5.21
SRR9951090,HeT-A,6.72,2.52
SRR9951090,HMS-Beagle,22.53,18.90
SRR9951090,hobo,36.01,32.73
SRR9951090,hopper,15.38,4.39
SRR9951090,hopper2,7.13,5.20
SRR9951090,I-element,42.98,36.87
SRR9951090,Idefix,34.57,25.66
SRR9951090,invader1,24.67,15.97
SRR9951090,invader2,32.33,27.92
SRR9951090,invader3,9.86,8.19
SRR9951090,invader4,18.73,10.73
SRR9951090,invader5,1.88,1.19
SRR9951090,Ivk,24.36,21.99
SRR9951090,jockey,37.62,36.87
SRR9951090,jockey2,5.14,3.27
SRR9951090,Juan,15.27,15.10
SRR9951090,looper1,3.28,2.74
SRR9951090,M4DM,17.87,4.70
SRR9951090,mariner2,14.49,10.04
SRR9951090,Max-element,19.66,17.22
SRR9951090,McClintock,6.98,0.37
SRR9951090,mdg1,33.52,28.39
SRR9951090,mdg3,14.74,13.17
SRR9951090,micropia,19.92,16.23
SRR9951090,Minos_DM,1.08,1.04
SRR9951090,ninja-aurora,12.57,11.11
SRR9951090,NOF,0.71,0.33
SRR9951090,Nomad,21.51,17.72
SRR9951090,P-element,22.63,21.73
SRR9951090,Phanio_Dmel,8.88,4.95
SRR9951090,Phidippo_Dmel,7.24,5.47
SRR9951090,Pifo_A,2.78,2.26
SRR9951090,pogo,20.93,19.80
SRR9951090,Quasimodo,34.62,26.68
SRR9951090,Quasimodo2,5.68,0.01
SRR9951090,R1,193.02,69.17
SRR9951090,R1-2,1.81,1.28
SRR9951090,R1A1-element,76.75,19.90
SRR9951090,R2-element,30.80,30.07
SRR9951090,rnd-1_family-13_jockey,1.89,0.15
SRR9951090,rnd-1_family-1_copia,14.41,4.97
SRR9951090,rnd-1_family-85_gypsy,15.72,9.77
SRR9951090,rnd-5_family-560_Pao,12.67,9.09
SRR9951090,roo,130.86,110.30
SRR9951090,rooA,13.44,9.84
SRR9951090,rover,15.62,11.97
SRR9951090,Rt1a,19.28,16.82
SRR9951090,Rt1b,57.63,52.34
SRR9951090,S-element,37.38,17.55
SRR9951090,S2,7.77,4.91
SRR9951090,springer,8.46,5.90
SRR9951090,Stalker,33.80,3.08
SRR9951090,Stalker2,14.46,9.83
SRR9951090,Stalker4,40.56,1.27
SRR9951090,Tabor,16.19,13.66
SRR9951090,TAHRE,6.81,5.55
SRR9951090,TART-A,4.20,3.14
SRR9951090,TART-B,0.71,0.41
SRR9951090,TART-C,4.23,3.61
SRR9951090,Tc1-2,17.87,14.86
SRR9951090,Tc1_DM,22.67,18.97
SRR9951090,Tc3,2.19,0.42
SRR9951090,Tirant,5.16,3.74
SRR9951090,Tom,5.19,3.07
SRR9951090,transib1,4.82,4.21
SRR9951090,Transib2,20.69,17.26
SRR9951090,transib3,7.35,5.83
SRR9951090,transib4,4.01,2.95
SRR9951090,Transib5,8.20,6.84
SRR9951090,Transpac,21.93,19.41
SRR9951090,X-element,10.02,3.15
SRR9951090,ZAM,4.89,3.86
