"Sample","TE","All_reads","HQ_reads"
"SRR14306840","TRANSIB1_DNA_CMC_Transib","0.92","0.83"
"SRR1663598","412","47.87","38.73"
"SRR1663598","BLOOD","31.61","28.04"
"SRR1663598","99_Jockey_Harwich2SLA001","25.48","17.81"
"SRR1663598","08_BARI_Harwich2TOM008","25.73","19.26"
"SRR1663598","62_MDG3_Harwich2SLA001","2.40","1.64"
"SRR1663598","DMHFL1","51.01","48.18"
"SRR1663598","DMIFACA","49.42","43.45"
"SRR1663598","micropia","0.20","0.07"
"SRR1663598","OPUS","27.21","18.56"
"SRR1663598","PPI251","14.14","13.66"
"SRR1663598","Souslik","5.16","3.45"
"SRR1663598","spoink","32.66","25.95"
"SRR1663598","TIRANT","10.91","8.69"
"SRR1663598","TRANSIB1_DNA_CMC_Transib","4.18","3.68"
"SRR1663599","412","34.54","27.03"
"SRR1663599","BLOOD","28.82","25.28"
"SRR1663599","99_Jockey_Harwich2SLA001","9.75","6.08"
"SRR1663599","08_BARI_Harwich2TOM008","23.56","17.38"
"SRR1663599","62_MDG3_Harwich2SLA001","2.44","1.53"
"SRR1663599","DMHFL1","21.40","18.98"
"SRR1663599","DMIFACA","43.77","37.91"
"SRR1663599","micropia","0.66","0.53"
"SRR1663599","OPUS","29.65","20.63"
"SRR1663599","PPI251","13.28","12.56"
"SRR1663599","Souslik","2.84","1.76"
"SRR1663599","spoink","24.11","19.14"
"SRR1663599","TIRANT","7.71","5.92"
"SRR1663599","TRANSIB1_DNA_CMC_Transib","4.39","3.82"
"SRR1663600","412","30.23","23.43"
"SRR1663600","BLOOD","29.39","25.99"
"SRR1663600","99_Jockey_Harwich2SLA001","10.54","6.27"
"SRR1663600","08_BARI_Harwich2TOM008","36.66","28.23"
"SRR1663600","62_MDG3_Harwich2SLA001","2.85","1.89"
"SRR1663600","DMHFL1","25.22","23.00"
"SRR1663600","DMIFACA","35.28","30.41"
"SRR1663600","micropia","0.30","0.17"
"SRR1663600","OPUS","25.60","20.06"
"SRR1663600","PPI251","10.10","9.80"
"SRR1663600","Souslik","4.08","2.75"
"SRR1663600","spoink","27.76","23.46"
"SRR1663600","TIRANT","6.43","4.55"
"SRR1663600","TRANSIB1_DNA_CMC_Transib","3.02","2.65"
"SRR1663601","412","39.16","31.78"
"SRR1663601","BLOOD","25.91","22.68"
"SRR1663601","99_Jockey_Harwich2SLA001","13.88","8.88"
"SRR1663601","08_BARI_Harwich2TOM008","26.68","20.45"
"SRR1663601","62_MDG3_Harwich2SLA001","1.59","1.06"
"SRR1663601","DMHFL1","20.83","19.26"
"SRR1663601","DMIFACA","45.37","40.61"
"SRR1663601","micropia","0.23","0.02"
"SRR1663601","OPUS","20.00","15.07"
"SRR1663601","PPI251","15.17","14.67"
"SRR1663601","Souslik","2.68","1.75"
"SRR1663601","spoink","33.34","28.46"
"SRR1663601","TIRANT","11.47","9.35"
"SRR1663601","TRANSIB1_DNA_CMC_Transib","3.42","3.04"
"SRR1663602","412","33.90","27.04"
"SRR1663602","BLOOD","23.40","20.54"
"SRR1663602","99_Jockey_Harwich2SLA001","24.93","16.23"
"SRR1663602","08_BARI_Harwich2TOM008","13.69","10.44"
"SRR1663602","62_MDG3_Harwich2SLA001","1.40","0.94"
"SRR1663602","DMHFL1","12.07","10.67"
"SRR1663602","DMIFACA","41.72","36.54"
"SRR1663602","micropia","0.39","0.29"
"SRR1663602","OPUS","21.67","16.90"
"SRR1663602","PPI251","14.42","13.89"
"SRR1663602","Souslik","3.34","2.14"
"SRR1663602","spoink","1.68","0.24"
"SRR1663602","TIRANT","12.29","9.83"
"SRR1663602","TRANSIB1_DNA_CMC_Transib","3.40","3.03"
"SRR1663603","412","35.43","28.20"
"SRR1663603","BLOOD","27.85","24.57"
"SRR1663603","99_Jockey_Harwich2SLA001","5.78","3.47"
"SRR1663603","08_BARI_Harwich2TOM008","35.45","26.83"
"SRR1663603","62_MDG3_Harwich2SLA001","2.16","1.41"
"SRR1663603","DMHFL1","14.86","13.40"
"SRR1663603","DMIFACA","38.00","32.78"
"SRR1663603","micropia","40.23","38.94"
"SRR1663603","OPUS","22.02","15.08"
"SRR1663603","PPI251","16.19","15.79"
"SRR1663603","Souslik","3.84","2.67"
"SRR1663603","spoink","26.62","21.69"
"SRR1663603","TIRANT","8.29","6.51"
"SRR1663603","TRANSIB1_DNA_CMC_Transib","5.09","4.56"
"SRR1663604","412","32.45","25.94"
"SRR1663604","BLOOD","28.75","25.89"
"SRR1663604","99_Jockey_Harwich2SLA001","17.04","10.35"
"SRR1663604","08_BARI_Harwich2TOM008","18.19","13.64"
"SRR1663604","62_MDG3_Harwich2SLA001","1.00","0.65"
"SRR1663604","DMHFL1","21.85","20.16"
"SRR1663604","DMIFACA","31.98","27.54"
"SRR1663604","micropia","34.02","32.92"
"SRR1663604","OPUS","21.35","14.97"
"SRR1663604","PPI251","15.48","15.11"
"SRR1663604","Souslik","2.88","1.89"
"SRR1663604","spoink","23.82","19.88"
"SRR1663604","TIRANT","4.60","3.55"
"SRR1663604","TRANSIB1_DNA_CMC_Transib","4.49","4.08"
"SRR1663605","412","38.42","31.04"
"SRR1663605","BLOOD","22.90","20.27"
"SRR1663605","99_Jockey_Harwich2SLA001","3.80","2.39"
"SRR1663605","08_BARI_Harwich2TOM008","30.82","23.11"
"SRR1663605","62_MDG3_Harwich2SLA001","1.11","0.70"
"SRR1663605","DMHFL1","28.10","26.41"
"SRR1663605","DMIFACA","38.06","32.96"
"SRR1663605","micropia","16.74","16.07"
"SRR1663605","OPUS","24.40","16.26"
"SRR1663605","PPI251","12.87","12.48"
"SRR1663605","Souslik","3.88","2.52"
"SRR1663605","spoink","24.96","20.68"
"SRR1663605","TIRANT","5.10","3.82"
"SRR1663605","TRANSIB1_DNA_CMC_Transib","3.22","2.81"
"SRR1663606","412","28.74","22.04"
"SRR1663606","BLOOD","24.57","21.85"
"SRR1663606","99_Jockey_Harwich2SLA001","14.15","8.47"
"SRR1663606","08_BARI_Harwich2TOM008","42.20","32.23"
"SRR1663606","62_MDG3_Harwich2SLA001","1.86","1.32"
"SRR1663606","DMHFL1","16.94","15.50"
"SRR1663606","DMIFACA","35.47","30.90"
"SRR1663606","micropia","18.55","17.94"
"SRR1663606","OPUS","21.00","16.21"
"SRR1663606","PPI251","13.35","12.93"
"SRR1663606","Souslik","3.21","2.06"
"SRR1663606","spoink","25.22","21.00"
"SRR1663606","TIRANT","8.74","6.85"
"SRR1663606","TRANSIB1_DNA_CMC_Transib","3.77","3.31"
"SRR1663607","412","32.54","25.67"
"SRR1663607","BLOOD","25.80","23.21"
"SRR1663607","99_Jockey_Harwich2SLA001","10.91","6.91"
"SRR1663607","08_BARI_Harwich2TOM008","16.60","12.70"
"SRR1663607","62_MDG3_Harwich2SLA001","2.06","1.43"
"SRR1663607","DMHFL1","19.69","18.33"
"SRR1663607","DMIFACA","43.49","38.92"
"SRR1663607","micropia","41.30","40.04"
"SRR1663607","OPUS","20.54","15.78"
"SRR1663607","PPI251","10.84","10.49"
"SRR1663607","Souslik","4.31","2.99"
"SRR1663607","spoink","11.74","9.28"
"SRR1663607","TIRANT","7.97","6.01"
"SRR1663607","TRANSIB1_DNA_CMC_Transib","3.80","3.43"
"SRR1663608","412","32.63","26.48"
"SRR1663608","BLOOD","22.24","19.52"
"SRR1663608","99_Jockey_Harwich2SLA001","10.28","6.20"
"SRR1663608","08_BARI_Harwich2TOM008","18.63","14.19"
"SRR1663608","62_MDG3_Harwich2SLA001","1.16","0.76"
"SRR1663608","DMHFL1","18.36","16.82"
"SRR1663608","DMIFACA","38.19","32.54"
"SRR1663608","micropia","58.90","56.91"
"SRR1663608","OPUS","24.98","18.33"
"SRR1663608","PPI251","16.14","15.71"
"SRR1663608","Souslik","3.44","2.30"
"SRR1663608","spoink","31.33","26.32"
"SRR1663608","TIRANT","8.48","6.58"
"SRR1663608","TRANSIB1_DNA_CMC_Transib","4.90","4.41"
"SRR1663609","412","30.17","23.70"
"SRR1663609","BLOOD","31.90","28.67"
"SRR1663609","99_Jockey_Harwich2SLA001","18.46","10.96"
"SRR1663609","08_BARI_Harwich2TOM008","29.34","21.82"
"SRR1663609","62_MDG3_Harwich2SLA001","2.41","1.69"
"SRR1663609","DMHFL1","12.96","11.41"
"SRR1663609","DMIFACA","50.30","44.53"
"SRR1663609","micropia","20.39","19.67"
"SRR1663609","OPUS","21.23","15.47"
"SRR1663609","PPI251","20.77","20.09"
"SRR1663609","Souslik","4.10","2.68"
"SRR1663609","spoink","29.30","24.56"
"SRR1663609","TIRANT","4.44","3.20"
"SRR1663609","TRANSIB1_DNA_CMC_Transib","3.81","3.35"
"SRR1663610","412","39.29","30.78"
"SRR1663610","BLOOD","29.54","26.41"
"SRR1663610","99_Jockey_Harwich2SLA001","7.74","4.42"
"SRR1663610","08_BARI_Harwich2TOM008","30.53","23.17"
"SRR1663610","62_MDG3_Harwich2SLA001","3.41","2.23"
"SRR1663610","DMHFL1","38.49","36.43"
"SRR1663610","DMIFACA","50.44","44.97"
"SRR1663610","micropia","36.17","34.87"
"SRR1663610","OPUS","31.02","23.37"
"SRR1663610","PPI251","16.00","15.37"
"SRR1663610","Souslik","4.44","3.06"
"SRR1663610","spoink","22.55","18.13"
"SRR1663610","TIRANT","13.44","10.71"
"SRR1663610","TRANSIB1_DNA_CMC_Transib","3.63","3.27"
"SRR1663611","412","27.23","21.12"
"SRR1663611","BLOOD","24.88","22.13"
"SRR1663611","99_Jockey_Harwich2SLA001","16.28","9.88"
"SRR1663611","08_BARI_Harwich2TOM008","21.33","15.81"
"SRR1663611","62_MDG3_Harwich2SLA001","1.44","0.87"
"SRR1663611","DMHFL1","25.77","24.09"
"SRR1663611","DMIFACA","45.33","40.10"
"SRR1663611","micropia","45.11","43.44"
"SRR1663611","OPUS","28.19","21.02"
"SRR1663611","PPI251","16.33","15.87"
"SRR1663611","Souslik","2.78","1.76"
"SRR1663611","spoink","29.42","24.40"
"SRR1663611","TIRANT","5.50","4.11"
"SRR1663611","TRANSIB1_DNA_CMC_Transib","3.02","2.69"
"SRR1769729","412","28.88","23.29"
"SRR1769729","BLOOD","19.39","16.92"
"SRR1769729","99_Jockey_Harwich2SLA001","9.05","5.55"
"SRR1769729","08_BARI_Harwich2TOM008","15.20","11.57"
"SRR1769729","62_MDG3_Harwich2SLA001","1.04","0.72"
"SRR1769729","DMHFL1","18.47","17.05"
"SRR1769729","DMIFACA","30.01","25.82"
"SRR1769729","micropia","53.04","51.59"
"SRR1769729","OPUS","22.54","18.17"
"SRR1769729","PPI251","15.16","14.86"
"SRR1769729","Souslik","3.15","2.14"
"SRR1769729","spoink","26.88","23.26"
"SRR1769729","TIRANT","7.19","5.52"
"SRR1769729","TRANSIB1_DNA_CMC_Transib","4.16","3.77"
"SRR1662283","412","35.44","27.87"
"SRR1662283","BLOOD","29.26","25.94"
"SRR1662283","99_Jockey_Harwich2SLA001","25.58","15.39"
"SRR1662283","08_BARI_Harwich2TOM008","26.60","20.13"
"SRR1662283","62_MDG3_Harwich2SLA001","2.17","1.40"
"SRR1662283","DMHFL1","50.91","48.53"
"SRR1662283","DMIFACA","39.76","34.91"
"SRR1662283","micropia","0.14","0.00"
"SRR1662283","OPUS","31.84","24.62"
"SRR1662283","PPI251","19.25","18.50"
"SRR1662283","Souslik","3.75","2.37"
"SRR1662283","spoink","35.02","29.42"
"SRR1662283","TIRANT","10.96","8.50"
"SRR1662283","TRANSIB1_DNA_CMC_Transib","3.67","3.32"
"SRR1663528","412","33.91","26.73"
"SRR1663528","BLOOD","32.83","29.32"
"SRR1663528","99_Jockey_Harwich2SLA001","20.72","13.24"
"SRR1663528","08_BARI_Harwich2TOM008","25.09","18.96"
"SRR1663528","62_MDG3_Harwich2SLA001","2.38","1.59"
"SRR1663528","DMHFL1","29.52","27.43"
"SRR1663528","DMIFACA","43.73","38.26"
"SRR1663528","micropia","0.10","0.00"
"SRR1663528","OPUS","27.68","19.98"
"SRR1663528","PPI251","18.22","17.48"
"SRR1663528","Souslik","3.53","2.29"
"SRR1663528","spoink","54.69","47.65"
"SRR1663528","TIRANT","15.00","11.72"
"SRR1663528","TRANSIB1_DNA_CMC_Transib","3.75","3.35"
"SRR1663529","412","42.70","33.35"
"SRR1663529","BLOOD","28.60","25.10"
"SRR1663529","99_Jockey_Harwich2SLA001","41.10","24.16"
"SRR1663529","08_BARI_Harwich2TOM008","31.22","23.75"
"SRR1663529","62_MDG3_Harwich2SLA001","2.37","1.63"
"SRR1663529","DMHFL1","33.62","31.18"
"SRR1663529","DMIFACA","45.02","39.68"
"SRR1663529","micropia","0.25","0.01"
"SRR1663529","OPUS","42.65","32.20"
"SRR1663529","PPI251","16.89","16.27"
"SRR1663529","Souslik","3.14","2.07"
"SRR1663529","spoink","28.67","23.11"
"SRR1663529","TIRANT","10.45","7.89"
"SRR1663529","TRANSIB1_DNA_CMC_Transib","3.89","3.51"
"SRR1663530","412","43.30","34.77"
"SRR1663530","BLOOD","24.97","22.01"
"SRR1663530","99_Jockey_Harwich2SLA001","15.99","10.77"
"SRR1663530","08_BARI_Harwich2TOM008","21.56","16.30"
"SRR1663530","62_MDG3_Harwich2SLA001","2.82","1.95"
"SRR1663530","DMHFL1","42.23","39.93"
"SRR1663530","DMIFACA","44.66","39.48"
"SRR1663530","micropia","0.23","0.00"
"SRR1663530","OPUS","32.52","25.46"
"SRR1663530","PPI251","21.67","20.83"
"SRR1663530","Souslik","3.63","2.43"
"SRR1663530","spoink","18.36","14.78"
"SRR1663530","TIRANT","12.93","10.16"
"SRR1663530","TRANSIB1_DNA_CMC_Transib","3.55","3.23"
"SRR1663531","412","41.94","33.71"
"SRR1663531","BLOOD","27.25","23.96"
"SRR1663531","99_Jockey_Harwich2SLA001","10.64","6.79"
"SRR1663531","08_BARI_Harwich2TOM008","24.43","18.52"
"SRR1663531","62_MDG3_Harwich2SLA001","3.00","1.98"
"SRR1663531","DMHFL1","24.10","21.96"
"SRR1663531","DMIFACA","39.55","34.24"
"SRR1663531","micropia","0.12","0.02"
"SRR1663531","OPUS","31.01","23.98"
"SRR1663531","PPI251","14.71","14.01"
"SRR1663531","Souslik","2.76","1.83"
"SRR1663531","spoink","19.73","15.81"
"SRR1663531","TIRANT","8.62","6.63"
"SRR1663531","TRANSIB1_DNA_CMC_Transib","4.09","3.70"
"SRR1663532","412","28.37","21.32"
"SRR1663532","BLOOD","36.63","32.95"
"SRR1663532","99_Jockey_Harwich2SLA001","8.05","5.09"
"SRR1663532","08_BARI_Harwich2TOM008","27.05","20.49"
"SRR1663532","62_MDG3_Harwich2SLA001","2.90","1.91"
"SRR1663532","DMHFL1","33.68","31.46"
"SRR1663532","DMIFACA","54.27","49.07"
"SRR1663532","micropia","0.20","0.01"
"SRR1663532","OPUS","41.22","32.09"
"SRR1663532","PPI251","11.84","11.35"
"SRR1663532","Souslik","2.99","1.94"
"SRR1663532","spoink","38.49","32.72"
"SRR1663532","TIRANT","15.19","12.24"
"SRR1663532","TRANSIB1_DNA_CMC_Transib","4.41","3.95"
"SRR1663533","412","35.82","28.26"
"SRR1663533","BLOOD","31.41","28.00"
"SRR1663533","99_Jockey_Harwich2SLA001","23.78","14.89"
"SRR1663533","08_BARI_Harwich2TOM008","25.67","19.29"
"SRR1663533","62_MDG3_Harwich2SLA001","3.23","2.13"
"SRR1663533","DMHFL1","33.49","30.85"
"SRR1663533","DMIFACA","43.40","38.32"
"SRR1663533","micropia","0.13","0.00"
"SRR1663533","OPUS","27.30","20.31"
"SRR1663533","PPI251","20.57","19.76"
"SRR1663533","Souslik","2.78","1.79"
"SRR1663533","spoink","24.40","20.27"
"SRR1663533","TIRANT","6.17","4.49"
"SRR1663533","TRANSIB1_DNA_CMC_Transib","3.68","3.31"
"SRR1663534","412","31.11","21.60"
"SRR1663534","BLOOD","26.13","23.12"
"SRR1663534","99_Jockey_Harwich2SLA001","26.29","15.55"
"SRR1663534","08_BARI_Harwich2TOM008","14.77","11.24"
"SRR1663534","62_MDG3_Harwich2SLA001","3.13","2.03"
"SRR1663534","DMHFL1","90.16","86.45"
"SRR1663534","DMIFACA","38.33","33.39"
"SRR1663534","micropia","0.12","0.00"
"SRR1663534","OPUS","25.97","20.65"
"SRR1663534","PPI251","19.44","18.58"
"SRR1663534","Souslik","3.62","2.38"
"SRR1663534","spoink","17.86","14.79"
"SRR1663534","TIRANT","11.92","9.44"
"SRR1663534","TRANSIB1_DNA_CMC_Transib","3.57","3.22"
"SRR1663535","412","27.49","20.89"
"SRR1663535","BLOOD","37.23","33.01"
"SRR1663535","99_Jockey_Harwich2SLA001","9.29","5.55"
"SRR1663535","08_BARI_Harwich2TOM008","15.63","11.83"
"SRR1663535","62_MDG3_Harwich2SLA001","3.03","2.01"
"SRR1663535","DMHFL1","18.31","15.86"
"SRR1663535","DMIFACA","46.01","40.72"
"SRR1663535","micropia","0.14","0.00"
"SRR1663535","OPUS","42.88","33.49"
"SRR1663535","PPI251","15.29","14.63"
"SRR1663535","Souslik","4.44","2.91"
"SRR1663535","spoink","13.27","10.48"
"SRR1663535","TIRANT","11.80","9.19"
"SRR1663535","TRANSIB1_DNA_CMC_Transib","3.89","3.51"
"SRR1663536","412","42.41","34.32"
"SRR1663536","BLOOD","18.34","15.88"
"SRR1663536","99_Jockey_Harwich2SLA001","13.37","8.13"
"SRR1663536","08_BARI_Harwich2TOM008","16.82","12.67"
"SRR1663536","62_MDG3_Harwich2SLA001","3.58","2.33"
"SRR1663536","DMHFL1","27.49","25.33"
"SRR1663536","DMIFACA","44.55","39.60"
"SRR1663536","micropia","0.25","0.00"
"SRR1663536","OPUS","23.21","17.88"
"SRR1663536","PPI251","17.85","17.08"
"SRR1663536","Souslik","3.26","2.14"
"SRR1663536","spoink","19.96","16.47"
"SRR1663536","TIRANT","14.28","11.62"
"SRR1663536","TRANSIB1_DNA_CMC_Transib","3.42","3.08"
"SRR1663537","412","33.05","25.96"
"SRR1663537","BLOOD","26.42","23.28"
"SRR1663537","99_Jockey_Harwich2SLA001","11.54","6.37"
"SRR1663537","08_BARI_Harwich2TOM008","28.24","21.23"
"SRR1663537","62_MDG3_Harwich2SLA001","2.31","1.59"
"SRR1663537","DMHFL1","17.61","15.71"
"SRR1663537","DMIFACA","45.71","40.81"
"SRR1663537","micropia","0.19","0.00"
"SRR1663537","OPUS","30.58","23.11"
"SRR1663537","PPI251","18.43","17.63"
"SRR1663537","Souslik","2.80","1.82"
"SRR1663537","spoink","30.35","25.68"
"SRR1663537","TIRANT","10.28","8.01"
"SRR1663537","TRANSIB1_DNA_CMC_Transib","3.43","3.04"
"SRR1663538","412","24.53","18.20"
"SRR1663538","BLOOD","21.90","19.00"
"SRR1663538","99_Jockey_Harwich2SLA001","4.58","2.57"
"SRR1663538","08_BARI_Harwich2TOM008","30.40","22.73"
"SRR1663538","62_MDG3_Harwich2SLA001","1.98","1.32"
"SRR1663538","DMHFL1","24.87","22.82"
"SRR1663538","DMIFACA","44.59","39.07"
"SRR1663538","micropia","0.28","0.01"
"SRR1663538","OPUS","31.66","24.48"
"SRR1663538","PPI251","19.64","18.87"
"SRR1663538","Souslik","3.37","2.19"
"SRR1663538","spoink","23.01","18.79"
"SRR1663538","TIRANT","11.41","8.98"
"SRR1663538","TRANSIB1_DNA_CMC_Transib","3.87","3.50"
"SRR1663539","412","33.30","26.23"
"SRR1663539","BLOOD","20.54","17.38"
"SRR1663539","99_Jockey_Harwich2SLA001","7.73","5.00"
"SRR1663539","08_BARI_Harwich2TOM008","23.20","17.79"
"SRR1663539","62_MDG3_Harwich2SLA001","1.81","1.25"
"SRR1663539","DMHFL1","22.99","21.29"
"SRR1663539","DMIFACA","42.22","37.58"
"SRR1663539","micropia","0.17","0.01"
"SRR1663539","OPUS","27.76","21.04"
"SRR1663539","PPI251","16.76","16.07"
"SRR1663539","Souslik","3.38","2.30"
"SRR1663539","spoink","23.11","19.89"
"SRR1663539","TIRANT","12.07","9.38"
"SRR1663539","TRANSIB1_DNA_CMC_Transib","3.42","3.08"
"SRR1663540","412","35.45","28.09"
"SRR1663540","BLOOD","31.67","27.69"
"SRR1663540","99_Jockey_Harwich2SLA001","21.11","13.83"
"SRR1663540","08_BARI_Harwich2TOM008","28.08","21.34"
"SRR1663540","62_MDG3_Harwich2SLA001","2.70","1.87"
"SRR1663540","DMHFL1","25.73","23.59"
"SRR1663540","DMIFACA","42.80","37.92"
"SRR1663540","micropia","0.22","0.06"
"SRR1663540","OPUS","21.80","14.93"
"SRR1663540","PPI251","20.45","19.57"
"SRR1663540","Souslik","3.11","2.01"
"SRR1663540","spoink","25.92","21.28"
"SRR1663540","TIRANT","6.59","5.00"
"SRR1663540","TRANSIB1_DNA_CMC_Transib","3.96","3.55"
"SRR1663541","412","43.66","34.22"
"SRR1663541","BLOOD","37.21","32.91"
"SRR1663541","99_Jockey_Harwich2SLA001","15.81","10.38"
"SRR1663541","08_BARI_Harwich2TOM008","42.84","31.40"
"SRR1663541","62_MDG3_Harwich2SLA001","2.12","1.37"
"SRR1663541","DMHFL1","36.43","33.59"
"SRR1663541","DMIFACA","53.56","46.59"
"SRR1663541","micropia","0.72","0.49"
"SRR1663541","OPUS","25.86","22.75"
"SRR1663541","PPI251","22.81","21.80"
"SRR1663541","Souslik","3.27","2.15"
"SRR1663541","spoink","14.17","12.39"
"SRR1663541","TIRANT","13.37","10.99"
"SRR1663541","TRANSIB1_DNA_CMC_Transib","6.24","5.70"
"SRR1663561","412","39.13","31.24"
"SRR1663561","BLOOD","22.85","19.80"
"SRR1663561","99_Jockey_Harwich2SLA001","21.90","13.46"
"SRR1663561","08_BARI_Harwich2TOM008","28.66","21.24"
"SRR1663561","62_MDG3_Harwich2SLA001","2.54","1.64"
"SRR1663561","DMHFL1","31.41","27.07"
"SRR1663561","DMIFACA","38.21","33.46"
"SRR1663561","micropia","21.26","20.50"
"SRR1663561","OPUS","24.05","16.29"
"SRR1663561","PPI251","18.91","18.04"
"SRR1663561","Souslik","2.67","1.73"
"SRR1663561","spoink","23.23","17.95"
"SRR1663561","TIRANT","7.73","5.90"
"SRR1663561","TRANSIB1_DNA_CMC_Transib","4.51","4.00"
"SRR1663562","412","43.33","34.44"
"SRR1663562","BLOOD","61.26","55.74"
"SRR1663562","99_Jockey_Harwich2SLA001","12.25","7.41"
"SRR1663562","08_BARI_Harwich2TOM008","37.38","28.06"
"SRR1663562","62_MDG3_Harwich2SLA001","2.82","1.85"
"SRR1663562","DMHFL1","34.67","31.99"
"SRR1663562","DMIFACA","59.57","53.27"
"SRR1663562","micropia","37.01","35.81"
"SRR1663562","OPUS","29.53","22.20"
"SRR1663562","PPI251","21.17","20.25"
"SRR1663562","Souslik","3.72","2.49"
"SRR1663562","spoink","25.08","19.84"
"SRR1663562","TIRANT","8.45","6.31"
"SRR1663562","TRANSIB1_DNA_CMC_Transib","4.92","4.42"
"SRR1663563","412","47.50","38.45"
"SRR1663563","BLOOD","34.63","30.92"
"SRR1663563","99_Jockey_Harwich2SLA001","9.43","5.49"
"SRR1663563","08_BARI_Harwich2TOM008","28.92","21.24"
"SRR1663563","62_MDG3_Harwich2SLA001","4.40","2.83"
"SRR1663563","DMHFL1","42.14","39.39"
"SRR1663563","DMIFACA","42.35","37.05"
"SRR1663563","micropia","21.18","20.41"
"SRR1663563","OPUS","26.53","18.97"
"SRR1663563","PPI251","19.92","19.04"
"SRR1663563","Souslik","3.95","2.62"
"SRR1663563","spoink","21.80","16.88"
"SRR1663563","TIRANT","14.41","11.36"
"SRR1663563","TRANSIB1_DNA_CMC_Transib","4.54","4.14"
"SRR1663564","412","35.79","28.50"
"SRR1663564","BLOOD","21.57","18.67"
"SRR1663564","99_Jockey_Harwich2SLA001","4.66","2.94"
"SRR1663564","08_BARI_Harwich2TOM008","30.50","22.62"
"SRR1663564","62_MDG3_Harwich2SLA001","3.06","2.03"
"SRR1663564","DMHFL1","38.43","36.11"
"SRR1663564","DMIFACA","46.83","41.64"
"SRR1663564","micropia","56.97","55.16"
"SRR1663564","OPUS","25.99","17.86"
"SRR1663564","PPI251","16.39","15.71"
"SRR1663564","Souslik","3.59","2.43"
"SRR1663564","spoink","29.15","23.43"
"SRR1663564","TIRANT","7.06","5.28"
"SRR1663564","TRANSIB1_DNA_CMC_Transib","4.16","3.75"
"SRR1663565","412","40.09","31.69"
"SRR1663565","BLOOD","35.41","31.29"
"SRR1663565","99_Jockey_Harwich2SLA001","14.03","8.44"
"SRR1663565","08_BARI_Harwich2TOM008","30.59","22.50"
"SRR1663565","62_MDG3_Harwich2SLA001","3.92","2.51"
"SRR1663565","DMHFL1","40.38","36.50"
"SRR1663565","DMIFACA","43.67","37.79"
"SRR1663565","micropia","41.09","39.05"
"SRR1663565","OPUS","30.09","21.42"
"SRR1663565","PPI251","27.88","26.23"
"SRR1663565","Souslik","2.92","1.89"
"SRR1663565","spoink","33.44","26.36"
"SRR1663565","TIRANT","12.65","9.87"
"SRR1663565","TRANSIB1_DNA_CMC_Transib","4.58","4.05"
"SRR1663566","412","43.43","34.51"
"SRR1663566","BLOOD","23.34","20.26"
"SRR1663566","99_Jockey_Harwich2SLA001","5.72","3.25"
"SRR1663566","08_BARI_Harwich2TOM008","32.61","23.88"
"SRR1663566","62_MDG3_Harwich2SLA001","2.26","1.37"
"SRR1663566","DMHFL1","41.90","38.00"
"SRR1663566","DMIFACA","48.28","42.07"
"SRR1663566","micropia","17.07","16.20"
"SRR1663566","OPUS","23.80","16.04"
"SRR1663566","PPI251","21.34","20.05"
"SRR1663566","Souslik","2.86","1.82"
"SRR1663566","spoink","26.74","20.58"
"SRR1663566","TIRANT","11.36","8.45"
"SRR1663566","TRANSIB1_DNA_CMC_Transib","4.73","4.13"
"SRR1663567","412","41.32","32.89"
"SRR1663567","BLOOD","37.40","32.86"
"SRR1663567","99_Jockey_Harwich2SLA001","8.25","5.51"
"SRR1663567","08_BARI_Harwich2TOM008","18.21","13.51"
"SRR1663567","62_MDG3_Harwich2SLA001","2.37","1.50"
"SRR1663567","DMHFL1","35.70","32.34"
"SRR1663567","DMIFACA","49.50","43.86"
"SRR1663567","micropia","24.65","23.38"
"SRR1663567","OPUS","23.21","16.20"
"SRR1663567","PPI251","20.94","19.73"
"SRR1663567","Souslik","3.10","2.01"
"SRR1663567","spoink","29.64","23.62"
"SRR1663567","TIRANT","6.89","5.13"
"SRR1663567","TRANSIB1_DNA_CMC_Transib","4.19","3.65"
"SRR1663568","412","46.14","36.82"
"SRR1663568","BLOOD","37.68","32.74"
"SRR1663568","99_Jockey_Harwich2SLA001","11.28","7.54"
"SRR1663568","08_BARI_Harwich2TOM008","16.05","11.76"
"SRR1663568","62_MDG3_Harwich2SLA001","5.05","3.23"
"SRR1663568","DMHFL1","30.28","26.52"
"SRR1663568","DMIFACA","44.58","38.06"
"SRR1663568","micropia","27.88","26.22"
"SRR1663568","OPUS","36.01","25.94"
"SRR1663568","PPI251","13.75","12.75"
"SRR1663568","Souslik","3.26","2.09"
"SRR1663568","spoink","37.21","29.62"
"SRR1663568","TIRANT","8.28","6.37"
"SRR1663568","TRANSIB1_DNA_CMC_Transib","4.88","4.30"
"SRR1663569","412","36.55","28.04"
"SRR1663569","BLOOD","33.06","28.83"
"SRR1663569","99_Jockey_Harwich2SLA001","4.39","2.85"
"SRR1663569","08_BARI_Harwich2TOM008","42.88","31.30"
"SRR1663569","62_MDG3_Harwich2SLA001","4.04","2.56"
"SRR1663569","DMHFL1","47.34","43.04"
"SRR1663569","DMIFACA","58.04","50.48"
"SRR1663569","micropia","35.53","33.72"
"SRR1663569","OPUS","34.47","26.11"
"SRR1663569","PPI251","28.64","27.00"
"SRR1663569","Souslik","4.59","3.10"
"SRR1663569","spoink","20.91","16.09"
