#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:D_mel_TE_RVT_protein" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.D_mel_TE_RVT_protein" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:D_mel_TE_RVT_protein" name="distribution" x="@birthRate.t:D_mel_TE_RVT_protein">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@D_mel_TE_RVT_protein" id="treeLikelihood.D_mel_TE_RVT_protein" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:D_mel_TE_RVT_protein">
#            <siteModel id="SiteModel.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:D_mel_TE_RVT_protein" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:D_mel_TE_RVT_protein" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:D_mel_TE_RVT_protein" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Blosum62.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:D_mel_TE_RVT_protein" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:D_mel_TE_RVT_protein" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
5868000	-4764.012993021374	-4755.328907374104	-8.684085647270326	-4755.328907374104	1.5826097798133967	8.653484647431133	-8.684085647270326	2.4595855139619847
5869000	-4766.3594839441375	-4758.194003441535	-8.165480502602563	-4758.194003441535	1.64140364957114	9.204434219500259	-8.165480502602563	1.4135324204804836
5870000	-4765.50220813071	-4756.15194552696	-9.350262603749455	-4756.15194552696	1.6331681173134265	8.535082504079647	-9.350262603749455	2.7619236913509524
5871000	-4761.568775244853	-4753.3118844249875	-8.256890819865177	-4753.3118844249875	1.6170263962206126	8.460963553462944	-8.256890819865177	2.4762016553648474
5872000	-4764.27043280289	-4757.151545452655	-7.118887350234795	-4757.151545452655	1.528882764196182	8.563807774841065	-7.118887350234795	1.6299649505424927
5873000	-4767.174427420093	-4758.735765881315	-8.438661538777769	-4758.735765881315	1.7148672030381582	9.295871450676056	-8.438661538777769	1.282460149915468
5874000	-4769.550877338042	-4761.399707969391	-8.15116936865067	-4761.399707969391	1.5942948022510552	9.102592357423768	-8.15116936865067	1.7965967915790169
5875000	-4765.6612217806905	-4756.362065026658	-9.299156754033248	-4756.362065026658	1.6856758254742852	8.66264762716113	-9.299156754033248	2.646141780212372
5876000	-4760.574091594981	-4751.464160672016	-9.109930922965116	-4751.464160672016	1.7379904319742692	8.847421592220964	-9.109930922965116	0.9522523432852402
5877000	-4762.619410965082	-4754.272239006161	-8.347171958921948	-4754.272239006161	1.727242545849446	9.348942850874757	-8.347171958921948	1.507134022128969
5878000	-4764.314148631728	-4756.1834087930165	-8.130739838711328	-4756.1834087930165	1.5936667177947088	8.760744989523188	-8.130739838711328	2.155178634157384
5879000	-4760.382992196979	-4752.967864427753	-7.415127769225959	-4752.967864427753	1.5655020764484535	8.44901990907921	-7.415127769225959	1.2581549270420231
5880000	-4763.627212166179	-4755.566649317355	-8.060562848823979	-4755.566649317355	1.6595037543082136	9.080486131653185	-8.060562848823979	1.7539769624930113
5881000	-4763.95342272366	-4756.224278233759	-7.7291444899008805	-4756.224278233759	1.530891555591359	8.934738795776148	-7.7291444899008805	1.4916459575608902
5882000	-4762.629526843226	-4756.08737975702	-6.542147086205391	-4756.08737975702	1.4065992462183885	8.197548029744762	-6.542147086205391	1.5894713073062712
5883000	-4771.379689169134	-4761.060078757429	-10.319610411704346	-4761.060078757429	1.8377081695440372	9.7191497632962	-10.319610411704346	2.192790564050919
5884000	-4764.176301474972	-4756.813517432026	-7.362784042945877	-4756.813517432026	1.5250421522218929	8.626953479315782	-7.362784042945877	1.403186878600039
5885000	-4764.662044866854	-4757.28026742903	-7.381777437824302	-4757.28026742903	1.4543051225590566	8.523610845207715	-7.381777437824302	2.0246528502944026
5886000	-4760.758032907572	-4753.454448982427	-7.303583925145027	-4753.454448982427	1.4957875371229834	8.592467168044303	-7.303583925145027	1.8689202907915101
5887000	-4764.898915444366	-4758.178324596258	-6.7205908481084755	-4758.178324596258	1.57968502213973	8.272929549535096	-6.7205908481084755	1.5120129193075595
5888000	-4762.828922688071	-4756.279275813674	-6.5496468743972125	-4756.279275813674	1.4838771968379925	8.20418948079456	-6.5496468743972125	1.5946569743240964
5889000	-4763.436148226572	-4755.775585324347	-7.660562902225355	-4755.775585324347	1.6194940922564807	8.823333341499866	-7.660562902225355	1.8071410022575651
5890000	-4760.373677406968	-4753.295162557982	-7.078514848986756	-4753.295162557982	1.4840295010077749	8.364436090286345	-7.078514848986756	1.356057064215252
5891000	-4760.597480805743	-4752.370211142352	-8.227269663390482	-4752.370211142352	1.5421566186611944	8.709464227412496	-8.227269663390482	2.2435432188707796
5892000	-4766.429956964123	-4756.719300433741	-9.710656530381684	-4756.719300433741	1.5600068859517964	8.809829951039545	-9.710656530381684	0.8569748597857207
5893000	-4772.463015586229	-4764.811679084177	-7.651336502051529	-4764.811679084177	1.5519219646377955	8.87681283384611	-7.651336502051529	1.4762289111892235
5894000	-4767.366888324458	-4760.175467202201	-7.1914211222578315	-4760.175467202201	1.5217489780770665	8.41664541952607	-7.1914211222578315	2.041773914596555
5895000	-4765.097789638006	-4756.5440802466455	-8.553709391360762	-4756.5440802466455	1.665516068787066	8.77810949225702	-8.553709391360762	2.309168685842741
5896000	-4759.557215684044	-4752.466884037121	-7.090331646923435	-4752.466884037121	1.421275333338246	8.507994671588987	-7.090331646923435	1.4942472934935727
5897000	-4764.237393593147	-4756.637857557225	-7.599536035922197	-4756.637857557225	1.598204649510066	8.792374049502554	-7.599536035922197	1.3993193058027829
5898000	-4765.039466461585	-4758.511448685476	-6.528017776108384	-4758.511448685476	1.4459564040477177	7.918310553669309	-6.528017776108384	2.2871192881166302
5899000	-4770.44928612328	-4761.123032113171	-9.326254010109142	-4761.123032113171	1.5350286333971712	8.609457801026048	-9.326254010109142	0.885480610633708
5900000	-4762.201552708832	-4755.046589919674	-7.154962789158203	-4755.046589919674	1.6808242123534083	8.582370424973554	-7.154962789158203	1.5846524811590854
5901000	-4760.639588018977	-4753.1711523584345	-7.468435660541959	-4753.1711523584345	1.6503991220106171	8.73662181692945	-7.468435660541959	1.447599897000346
5902000	-4767.9535659411185	-4760.131796051027	-7.821769890091952	-4760.131796051027	1.5463972097000398	8.879470444111211	-7.821769890091952	1.8555534322582092
5903000	-4765.340783612062	-4756.27841430595	-9.062369306112652	-4756.27841430595	1.5521238089764955	8.820446448326589	-9.062369306112652	2.4491974337377056
5904000	-4767.493694514929	-4757.400987428239	-10.092707086690412	-4757.400987428239	1.6334934496434141	9.327293387729839	-10.092707086690412	0.8658412642678466
5905000	-4761.3568933167035	-4753.095142219618	-8.261751097085483	-4753.095142219618	1.6264260076266397	9.097449905588428	-8.261751097085483	1.8777829270190867
5906000	-4762.791629151198	-4755.474987731178	-7.316641420020784	-4755.474987731178	1.4962307673041113	8.680026238619536	-7.316641420020784	1.555440309696417
5907000	-4766.906053956489	-4758.215027638727	-8.691026317761667	-4758.215027638727	1.9766505480590921	9.578251057964376	-8.691026317761667	1.4233183955839386
5908000	-4760.831972309236	-4752.171240647145	-8.660731662091587	-4752.171240647145	1.8090949983030122	9.354473251418701	-8.660731662091587	1.2053070624832674
5909000	-4763.3017814871555	-4755.923709789934	-7.378071697221108	-4755.923709789934	1.3493574557341335	8.254989252350029	-7.378071697221108	1.1928662594489818
5910000	-4759.518056634238	-4751.024917285721	-8.493139348516415	-4751.024917285721	1.8015276900509238	9.255016508074513	-8.493139348516415	1.226423244269443
5911000	-4763.7315124501165	-4755.503461619902	-8.228050830214649	-4755.503461619902	1.6458746044228163	9.259607065013816	-8.228050830214649	1.441706773496528
5912000	-4764.915864387521	-4758.444947320838	-6.4709170666832065	-4758.444947320838	1.314549278614015	8.164670193776441	-6.4709170666832065	1.6240349697851912
5913000	-4766.090329213204	-4756.6862859940475	-9.404043219156428	-4756.6862859940475	2.1376442802851487	9.960858418001022	-9.404043219156428	1.6357420607954656
5914000	-4760.127710248472	-4752.482312318848	-7.64539792962356	-4752.482312318848	1.521391284197855	8.690678813367935	-7.64539792962356	1.9807461310815986
5915000	-4761.444757375898	-4753.291432900554	-8.153324475344036	-4753.291432900554	1.6903295628152313	8.879885031088966	-8.153324475344036	2.0496669689510325
5916000	-4768.407857625758	-4758.080672359344	-10.32718526641422	-4758.080672359344	2.0895915423665032	9.754279174920782	-10.32718526641422	0.8875983650993707
5917000	-4760.704678310019	-4752.487908877341	-8.216769432677138	-4752.487908877341	1.7909436078197736	9.201106406795686	-8.216769432677138	1.703778707602274
5918000	-4765.257296538852	-4756.774053066862	-8.483243471990022	-4756.774053066862	1.8317890686006606	8.821352323955423	-8.483243471990022	1.0719720048982135
5919000	-4762.692236019921	-4754.796335568909	-7.895900451012876	-4754.796335568909	1.571673128410262	8.563008290020754	-7.895900451012876	2.2423416945092782
5920000	-4762.4176656592845	-4755.209799778855	-7.20786588042977	-4755.209799778855	1.431509770868928	8.588068912797699	-7.20786588042977	1.7710246843758168
5921000	-4761.990025658744	-4754.326829905364	-7.663195753380025	-4754.326829905364	1.7396005534747578	8.884576364576969	-7.663195753380025	1.6803994120444268
5922000	-4758.823055000013	-4751.1377763642595	-7.685278635752738	-4751.1377763642595	1.6747188762085077	8.917410423559806	-7.685278635752738	1.568944269419971
5923000	-4762.007132336402	-4752.709646181483	-9.297486154918737	-4752.709646181483	1.7058144133975282	9.210020924355574	-9.297486154918737	2.2256120483280504
5924000	-4767.9622224576615	-4758.602377072996	-9.359845384665253	-4758.602377072996	2.028668060301183	9.776447252647554	-9.359845384665253	1.1211681630535848
5925000	-4759.306272285513	-4751.18714596292	-8.119126322593171	-4751.18714596292	1.6071279329993198	9.147835722103613	-8.119126322593171	1.696237732729152
5926000	-4766.950647085274	-4759.447300493778	-7.503346591495536	-4759.447300493778	1.7788056120032036	8.790327752314079	-7.503346591495536	1.677130445610188
5927000	-4766.406253177029	-4758.867993132396	-7.538260044632871	-4758.867993132396	1.5656813350543155	8.537381987999337	-7.538260044632871	1.2535734836026977
5928000	-4769.550270468069	-4761.430032575273	-8.120237892796052	-4761.430032575273	1.4725575328463152	8.772870012507944	-8.120237892796052	1.1535167911767292
5929000	-4763.842097760235	-4757.132216963603	-6.709880796632612	-4757.132216963603	1.2828190586511015	7.784720871434497	-6.709880796632612	2.5342589462050156
5930000	-4768.433080505759	-4759.685509888008	-8.747570617750762	-4759.685509888008	1.6958338113987834	9.234366011769403	-8.747570617750762	1.9922998712277664
5931000	-4761.588691225791	-4754.000192178066	-7.588499047725671	-4754.000192178066	1.4421657928829512	8.190187847137816	-7.588499047725671	1.119515305588498
5932000	-4765.275945877259	-4757.408660072341	-7.867285804917852	-4757.408660072341	1.6627940287351686	9.031845858947676	-7.867285804917852	1.5849588842159203
5933000	-4763.596226508863	-4753.291763223011	-10.304463285852217	-4753.291763223011	1.6464268416965777	8.67759584285578	-10.304463285852217	0.77384738403819
5934000	-4770.0901995208205	-4761.167055178549	-8.923144342271549	-4761.167055178549	1.5837595798048487	8.956114766324099	-8.923144342271549	2.2946920885757596
5935000	-4763.529021081379	-4756.140652065437	-7.388369015942271	-4756.140652065437	1.4521775479133194	8.424498591623474	-7.388369015942271	2.1459337364021387
5936000	-4766.430793725803	-4755.830723586527	-10.600070139275992	-4755.830723586527	1.7818016603064	9.693474956744002	-10.600070139275992	2.290485377094889
5937000	-4763.329282917485	-4756.4464715879285	-6.882811329556997	-4756.4464715879285	1.4921505239508146	8.418439190839324	-6.882811329556997	1.6252186460048965
5938000	-4760.37850975272	-4753.121247853556	-7.257261899163559	-4753.121247853556	1.57724963898577	8.645433721291367	-7.257261899163559	1.5738744402865266
5939000	-4761.383391853424	-4752.017949974477	-9.365441878946411	-4752.017949974477	1.8914299565988402	9.501570237185966	-9.365441878946411	2.0260572101020964
5940000	-4760.213166892013	-4753.129817260579	-7.083349631433703	-4753.129817260579	1.4589916029995396	8.49180675079434	-7.083349631433703	1.4758560667468177
5941000	-4765.5014156968555	-4757.4685394592625	-8.032876237592605	-4757.4685394592625	1.4385230368899484	8.598134805982397	-8.032876237592605	1.122684175777994
5942000	-4759.793357106198	-4752.546071075316	-7.247286030881745	-4752.546071075316	1.5459703632313118	8.635823121965952	-7.247286030881745	1.55710708335741
5943000	-4763.475246152826	-4756.43869602622	-7.036550126605862	-4756.43869602622	1.5416735682286917	8.399601661761007	-7.036550126605862	1.4078092313933754
5944000	-4763.207910718497	-4755.55094549805	-7.656965220446872	-4755.55094549805	1.6080135279612278	8.480458339570639	-7.656965220446872	2.2179036438751107
5945000	-4764.711739352484	-4757.036969344133	-7.674770008351583	-4757.036969344133	1.5679146264402084	8.77713445916765	-7.674770008351583	1.3336393883537447
5946000	-4761.033739864769	-4754.057164230358	-6.976575634410997	-4754.057164230358	1.5609143359677224	8.476955909329124	-6.976575634410997	1.638206418977587
5947000	-4767.879491018248	-4757.98295780722	-9.896533211027467	-4757.98295780722	1.5277795211922038	8.681192888782212	-9.896533211027467	0.8200426739526585
5948000	-4764.290619182748	-4756.3459947930205	-7.944624389727588	-4756.3459947930205	1.5830613447170083	8.667119464837398	-7.944624389727588	2.162357716775718
5949000	-4763.141348473311	-4756.543060384332	-6.598288088979171	-4756.543060384332	1.4288042870440065	8.247521481587171	-6.598288088979171	1.7489660813919483
5950000	-4765.174858124644	-4758.450456560048	-6.7244015645959765	-4758.450456560048	1.4413384564740948	8.320176984763263	-6.7244015645959765	1.7458572342241196
5951000	-4762.981163473036	-4754.664844534679	-8.316318938356419	-4754.664844534679	1.8445044563782236	9.249563698879486	-8.316318938356419	1.3246801596401876
5952000	-4768.459276207486	-4761.09010860147	-7.369167606015985	-4761.09010860147	1.4998200323103008	8.575764771360813	-7.369167606015985	1.9471514012484263
5953000	-4765.624829711492	-4757.456894384527	-8.16793532696504	-4757.456894384527	1.7245676153965621	8.733610267457044	-8.16793532696504	1.1272750445307687
5954000	-4773.626758551472	-4763.059326200545	-10.567432350926996	-4763.059326200545	2.0832952732944308	10.199543986976451	-10.567432350926996	0.9167275645024301
5955000	-4766.250490057511	-4757.1979346407525	-9.052555416759297	-4757.1979346407525	1.4357181691243333	8.732848402956078	-9.052555416759297	2.5153981866227806
5956000	-4765.764802567442	-4758.087328532953	-7.67747403448945	-4758.087328532953	1.410156075233621	8.641428606990251	-7.67747403448945	2.0567471034051983
5957000	-4765.6756988849265	-4757.558168266058	-8.117530618869035	-4757.558168266058	1.7171381998707633	9.131183931516084	-8.117530618869035	1.72442502954326
5958000	-4760.723709590947	-4752.858180964673	-7.865528626274181	-4752.858180964673	1.7696377252402962	9.025569935300881	-7.865528626274181	1.4892086279783392
5959000	-4761.138600178079	-4753.690505148848	-7.448095029230579	-4753.690505148848	1.6080841887206123	8.745493261511912	-7.448095029230579	1.7173092911329948
5960000	-4761.440419564225	-4753.688791136666	-7.751628427559208	-4753.688791136666	1.5473480218428126	8.938074585036972	-7.751628427559208	1.4597704023846771
5961000	-4763.9781923040355	-4756.168889729428	-7.809302574607705	-4756.168889729428	1.5858378295343374	8.959710537778198	-7.809302574607705	1.424860804247954
5962000	-4762.1657570928755	-4755.235764260926	-6.929992831949463	-4755.235764260926	1.4225939973821229	8.439297558699133	-6.929992831949463	1.5803554448227903
5963000	-4760.70685956811	-4753.13476222976	-7.572097338350451	-4753.13476222976	1.674497394694574	8.671283628991231	-7.572097338350451	1.313449225010977
5964000	-4760.058107349008	-4752.683136808149	-7.374970540859204	-4752.683136808149	1.4883349375125532	8.538612571849068	-7.374970540859204	2.0011721738708688
5965000	-4770.78734465227	-4763.466131027912	-7.321213624358085	-4763.466131027912	1.4836873560343862	8.40158058648397	-7.321213624358085	1.2709768163136466
5966000	-4765.623779808718	-4756.943259446495	-8.680520362222222	-4756.943259446495	2.0507263126136768	9.565790263501736	-8.680520362222222	1.5265683821991543
5967000	-4760.088814560073	-4752.20931856994	-7.879495990133229	-4752.20931856994	1.6018926854601663	8.863461694933514	-7.879495990133229	1.2847196940719006
5968000	-4765.187526579482	-4755.844072294567	-9.343454284915289	-4755.844072294567	1.7063319611590382	9.285207607476138	-9.343454284915289	2.18426907388981
5969000	-4765.318499747416	-4758.020374426943	-7.298125320473734	-4758.020374426943	1.344931143545889	8.639000695989333	-7.298125320473734	1.4787947299878434
5970000	-4766.4296157632425	-4759.059171273083	-7.370444490159327	-4759.059171273083	1.6641490795139389	8.717259731845274	-7.370444490159327	1.6393627117371186
5971000	-4763.521250120863	-4755.65304849434	-7.868201626523391	-4755.65304849434	1.6732542298105066	8.986697292997743	-7.868201626523391	1.4025525566223898
5972000	-4766.657313199362	-4759.349697131982	-7.307616067380322	-4759.349697131982	1.3000214620908574	7.919995724407913	-7.307616067380322	2.6360705142024807
5973000	-4767.33067898185	-4759.872563381751	-7.458115600099046	-4759.872563381751	1.4424968506312617	8.747536816985146	-7.458115600099046	1.4795089787435975
5974000	-4763.647631129835	-4756.377342404297	-7.270288725537673	-4756.377342404297	1.5348882910342885	8.52442289073426	-7.270288725537673	1.3704845829584433
5975000	-4764.563332697566	-4757.103453234314	-7.459879463252131	-4757.103453234314	1.5097879861548835	8.763625642611787	-7.459879463252131	1.5175498656545603
5976000	-4766.494911710863	-4758.102341974124	-8.392569736738821	-4758.102341974124	1.520221660359607	8.898171984186941	-8.392569736738821	2.1407480285526326
5977000	-4772.464694525055	-4764.448336746609	-8.016357778445695	-4764.448336746609	1.7668808142616035	9.11652802313386	-8.016357778445695	1.623205339070386
5978000	-4760.778468246555	-4752.804942060933	-7.973526185622342	-4752.804942060933	1.5068862765800297	8.85620809203411	-7.973526185622342	1.980889708991527
5979000	-4763.523672581532	-4755.293945066316	-8.229727515216146	-4755.293945066316	1.833269605035532	9.266226572236112	-8.229727515216146	1.4627180008105318
5980000	-4761.652911681856	-4754.616456989686	-7.036454692169372	-4754.616456989686	1.5840891685084482	8.50061308876897	-7.036454692169372	1.7395138006432358
5981000	-4763.766413894387	-4754.319531203655	-9.44688269073201	-4754.319531203655	1.9400685985003763	9.61722336951716	-9.44688269073201	1.967375080196544
5982000	-4774.4727105772	-4766.076242094509	-8.396468482690967	-4766.076242094509	1.4125005134677044	8.830331303403105	-8.396468482690967	2.2032946825106996
5983000	-4768.607421535579	-4758.889178681816	-9.718242853763455	-4758.889178681816	2.164720792295195	10.003848351517936	-9.718242853763455	1.7724502978643262
5984000	-4761.400941343875	-4754.222586830973	-7.178354512902075	-4754.222586830973	1.4332199411032196	8.520130240315504	-7.178354512902075	1.4284237383872576
5985000	-4771.662770391841	-4764.33987196323	-7.322898428611762	-4764.33987196323	1.472684579372261	8.49787315760808	-7.322898428611762	2.020357068936411
5986000	-4761.945344569715	-4755.2052648991175	-6.740079670598276	-4755.2052648991175	1.508386594757663	8.267989435594803	-6.740079670598276	1.9180388148720757
5987000	-4765.489609326535	-4757.731595316537	-7.758014009997673	-4757.731595316537	1.5841293548938178	8.628213002234899	-7.758014009997673	1.214602152980068
5988000	-4768.382409522767	-4758.541611106804	-9.840798415963013	-4758.541611106804	1.6832889532689892	8.949802238497536	-9.840798415963013	2.585485716524121
5989000	-4767.020303886751	-4759.089183001306	-7.93112088544523	-4759.089183001306	1.717292645197668	9.07210180484524	-7.93112088544523	1.5020413335813612
5990000	-4765.732388346758	-4758.0673111738015	-7.665077172956643	-4758.0673111738015	1.4558936331847603	8.140033840429684	-7.665077172956643	1.0902279488058724
5991000	-4763.36707659889	-4755.906532196026	-7.460544402863765	-4755.906532196026	1.5466827376587955	8.638283791859424	-7.460544402863765	1.3498121095354711
5992000	-4763.092046934939	-4754.554802797506	-8.537244137433115	-4754.554802797506	1.7637271117264974	9.457048816732781	-8.537244137433115	1.3864966297663357
5993000	-4762.075229981415	-4753.085061513558	-8.99016846785732	-4753.085061513558	1.7423300575145906	9.244075231402828	-8.99016846785732	2.086199182784309
5994000	-4763.087005085326	-4755.472408649284	-7.614596436041676	-4755.472408649284	1.5412605885685733	8.719398947371493	-7.614596436041676	1.9241121144042348
5995000	-4761.3616334312965	-4752.797323997349	-8.564309433947452	-4752.797323997349	1.5616461563465762	8.757356889511467	-8.564309433947452	2.3306632269313554
5996000	-4761.050567306463	-4753.683785967358	-7.3667813391050725	-4753.683785967358	1.5645321864833233	8.647159572574104	-7.3667813391050725	1.8328943769616433
5997000	-4764.230526845363	-4757.795943548952	-6.434583296410658	-4757.795943548952	1.3391560752546905	8.15516919120469	-6.434583296410658	1.706298488135516
5998000	-4767.5335004360095	-4760.150121485043	-7.38337895096606	-4760.150121485043	1.6288232159850704	8.688793032968668	-7.38337895096606	1.7673214283194791
5999000	-4760.149997262181	-4752.694399932739	-7.4555973294423135	-4752.694399932739	1.6169406425267339	8.497991467394108	-7.4555973294423135	2.098325595521514
6000000	-4771.04010927572	-4763.188586148052	-7.851523127667664	-4763.188586148052	1.4208374750893293	8.654128831917658	-7.851523127667664	1.193733272957244
6001000	-4764.4902682444545	-4757.785861964903	-6.704406279550994	-4757.785861964903	1.5148606829628521	8.313422694040137	-6.704406279550994	1.704325781763957
6002000	-4770.615982937358	-4761.699763860189	-8.916219077169352	-4761.699763860189	1.8424077941469816	9.621985769954746	-8.916219077169352	1.2421003090739426
6003000	-4761.782218660768	-4753.069759073542	-8.712459587226174	-4753.069759073542	1.7820528788546304	9.595774101955698	-8.712459587226174	1.4439964774839689
6004000	-4766.019274196779	-4757.467057896505	-8.552216300274509	-4757.467057896505	1.7311741984880082	9.155517953449534	-8.552216300274509	1.9740441186313018
6005000	-4762.6618297958685	-4755.65095725882	-7.010872537048169	-4755.65095725882	1.4915572019254792	8.402101254336783	-7.010872537048169	1.930084603965048
6006000	-4761.854388652608	-4753.231221050134	-8.623167602473657	-4753.231221050134	1.615715464478251	8.93579697049708	-8.623167602473657	1.0678167666118543
6007000	-4773.9289165354585	-4765.176317591531	-8.75259894392724	-4765.176317591531	1.8070879721182578	9.386978363494222	-8.75259894392724	1.1827738468109366
6008000	-4767.460123392308	-4760.127479035447	-7.332644356860716	-4760.127479035447	1.5267894375102857	8.569093612293896	-7.332644356860716	1.3697961610033857
6009000	-4768.7417253247795	-4761.853973879057	-6.887751445722488	-4761.853973879057	1.410264080867617	8.421391234658932	-6.887751445722488	1.624487539045569
6010000	-4772.765651355684	-4763.6888518442165	-9.076799511467417	-4763.6888518442165	1.912672129463704	9.669340233799181	-9.076799511467417	1.1873295218054565
6011000	-4763.793959324721	-4756.2468762686585	-7.547083056062126	-4756.2468762686585	1.5201159101343849	8.76572591599698	-7.547083056062126	1.797751689384252
6012000	-4765.939351232871	-4757.045365044377	-8.893986188493788	-4757.045365044377	1.737709133370097	9.455687270178974	-8.893986188493788	1.1587521723660155
6013000	-4760.324444603735	-4753.410643316419	-6.913801287316559	-4753.410643316419	1.4370447460775804	8.407537130797909	-6.913801287316559	1.5247041370185532
6014000	-4762.286152743451	-4754.492192868842	-7.793959874608774	-4754.492192868842	1.5258286182298486	8.707480610471585	-7.793959874608774	1.236826248948056
6015000	-4764.4679931051005	-4757.33365566488	-7.134337440220621	-4757.33365566488	1.3699555536095067	8.362405967233919	-7.134337440220621	2.076113763583906
6016000	-4764.687109348073	-4755.847645128926	-8.839464219147157	-4755.847645128926	1.7153795794532343	9.476112617644194	-8.839464219147157	1.1907718451919374
6017000	-4763.694754660248	-4756.205885038652	-7.488869621595669	-4756.205885038652	1.57657637433852	8.735750569865477	-7.488869621595669	1.4260778282101454
6018000	-4764.289174840726	-4756.502236700054	-7.786938140672289	-4756.502236700054	1.5562129441943973	8.890050962042615	-7.786938140672289	1.8121741215880331
6019000	-4759.33072767032	-4752.19511509605	-7.135612574269973	-4752.19511509605	1.4780585558219208	8.57133590574777	-7.135612574269973	1.5923562540889424
6020000	-4766.378401685162	-4757.97413094294	-8.404270742222673	-4757.97413094294	1.646210104210096	9.131479526032232	-8.404270742222673	1.200395890147182
6021000	-4763.344861848964	-4756.053071535323	-7.29179031364051	-4756.053071535323	1.4866157214482736	8.669955978698876	-7.29179031364051	1.6284704506038796
6022000	-4762.892364856139	-4755.0770408013395	-7.815324054798752	-4755.0770408013395	1.760126331164029	8.79853973955186	-7.815324054798752	1.9547810476647904
6023000	-4763.053533536789	-4756.047274841399	-7.0062586953897235	-4756.047274841399	1.3795843012751832	8.448288293745579	-7.0062586953897235	1.837755835758708
6024000	-4762.5281341293585	-4754.838199583831	-7.689934545527315	-4754.838199583831	1.7136595434263997	8.798101738660801	-7.689934545527315	1.3413056209276906
6025000	-4764.397458632224	-4757.0930319483605	-7.304426683863588	-4757.0930319483605	1.5892923860423096	8.533323715194877	-7.304426683863588	1.357799919116813
6026000	-4764.227546549574	-4756.279836245341	-7.947710304232579	-4756.279836245341	1.5539244034900006	9.058025450828323	-7.947710304232579	1.4270681368497207
6027000	-4761.885659383358	-4753.601031101914	-8.284628281444311	-4753.601031101914	1.8011382394735853	9.265147248225487	-8.284628281444311	1.3713417481198427
6028000	-4766.3071723912135	-4757.438380210315	-8.868792180898723	-4757.438380210315	1.6643659928468508	8.795920069340887	-8.868792180898723	2.405101875795965
6029000	-4764.1147534609045	-4757.228846396286	-6.885907064618733	-4757.228846396286	1.510139697443082	8.112955882408707	-6.885907064618733	2.2419017987679783
6030000	-4766.045158177926	-4757.644602805959	-8.40055537196756	-4757.644602805959	1.5664036921106341	8.778306026420656	-8.40055537196756	2.250934489078866
6031000	-4766.091432007056	-4756.485237770591	-9.606194236465136	-4756.485237770591	1.684525058087793	8.722175964875984	-9.606194236465136	2.6891804201344653
6032000	-4770.423335920641	-4760.448106794896	-9.975229125744313	-4760.448106794896	1.8936607790608422	9.331764291206206	-9.975229125744313	2.3521905339930287
6033000	-4763.571032920936	-4755.167937160412	-8.403095760523286	-4755.167937160412	1.6375527728971953	9.28131336410809	-8.403095760523286	1.2930847565876404
6034000	-4764.876853407161	-4757.152596319649	-7.724257087512432	-4757.152596319649	1.6708773236005765	8.89348539224977	-7.724257087512432	1.7446422577886824
6035000	-4761.6372215573865	-4754.200647573941	-7.436573983446031	-4754.200647573941	1.5832205017670191	8.71194811673743	-7.436573983446031	1.7822231589375201
6036000	-4766.374780659972	-4758.572143964324	-7.802636695648445	-4758.572143964324	1.6866507729465092	8.89536354502516	-7.802636695648445	1.3531717649878399
6037000	-4763.9041164487435	-4757.167359712508	-6.736756736235648	-4757.167359712508	1.2965282710962072	7.958084108442355	-6.736756736235648	1.2778417765464627
