Sample,TE,All_reads,HQ_reads
SRR1560097,DOC4_DM_Non_LTR_retrotransposon_Jockey,2.42,1.71
SRR1560097,DOC5_DM_Non_LTR_retrotransposon_Jockey,7.61,5.91
SRR1560097,DOC6_DM_Non_LTR_retrotransposon_Jockey,23.87,23.73
SRR1560097,DOC_Non_LTR_retrotransposon_Jockey,23.76,22.78
SRR1560097,EnSpm_1_DF_DNA_CMC_Chapaev_3,0.00,0.00
SRR1560097,FB4_DM_DNA_TcMar_Tc1,17.86,5.74
SRR1560097,FROGGER_I_LTR_Copia,1.19,1.11
SRR1560097,FW2_DM_Non_LTR_retrotransposon_Jockey,4.31,3.44
SRR1560097,FW3_DM_Non_LTR_retrotransposon_Jockey,1.52,1.08
SRR1560097,FW_DM_Non_LTR_retrotransposon_Jockey,38.28,35.84
SRR1560097,G2_DM_Non_LTR_retrotransposon_Jockey,4.18,1.07
SRR1560097,G3_DM_Non_LTR_retrotransposon_Jockey,0.44,0.09
SRR1560097,G4_DM_Non_LTR_retrotransposon_Jockey,4.18,3.53
SRR1560097,G5_DM_Non_LTR_retrotransposon_Jockey,13.09,10.66
SRR1560097,G5A_DM_Non_LTR_retrotransposon_Jockey,4.47,3.02
SRR1560097,G6_DM_Non_LTR_retrotransposon_Jockey,44.18,41.73
SRR1560097,G_DM_Non_LTR_retrotransposon_Jockey,0.45,0.02
SRR1560097,Galileo_DB_DNA_P,0.00,0.00
SRR1560097,Galileo_DM_DNA_P,0.00,0.00
SRR1560097,Galileo_DW_DNA_P,0.00,0.00
SRR1560097,GTWIN_I_LTR_Gypsy,1.17,0.37
SRR1560097,Gypsy10_I_Dpse_LTR_Gypsy,0.02,0.00
SRR1560097,Gypsy10_I_Dya_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy10_I_LTR_Gypsy,9.19,6.72
SRR1560097,Gypsy10_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy11_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy11_I_Dya_LTR_Gypsy,0.22,0.03
SRR1560097,Gypsy11_I_LTR_Gypsy,1.78,0.88
SRR1560097,Gypsy12_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy12_I_Dya_LTR_Gypsy,0.43,0.14
SRR1560097,Gypsy12_I_LTR_Gypsy,9.71,7.41
SRR1560097,Gypsy12_LTR_LTR_Gypsy,12.00,7.84
SRR1560097,Gypsy12A_LTR_LTR_Gypsy,3.93,1.47
SRR1560097,Gypsy13_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy13_I_Dya_LTR_Gypsy,0.11,0.01
SRR1560097,Gypsy13_LTR_Dya_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy14_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy14_I_Dya_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy15_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy15_I_Dya_LTR_Gypsy,0.37,0.08
SRR1560097,Gypsy15_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy16_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy16_I_Dya_LTR_Gypsy,0.03,0.00
SRR1560097,Gypsy17_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy17_I_Dya_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy18_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy18_I_Dya_LTR_Gypsy,0.02,0.00
SRR1560097,Gypsy19_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560097,Gypsy19_I_Dya_LTR_Gypsy,0.01,0.00
